P0 id;Nivel_PowerBI;Nivel_Qlik;Nivel_Tableau;Nivel_Metabase;Nivel_Looker;Nivel_Looker_Studio;Nivel_Amazon_Quicksight;Nivel_Alteryx;Nivel_Grafana;Nivel_Pentaho;Nivel_Excel;Domina_PowerBI;Domina_Qlik;Domina_Tableau;Domina_Metabase;Domina_Looker;Domina_Looker_Studio;Domina_Amazon_Quicksight;Domina_Alteryx;Domina_Grafana;Domina_Pentaho;Domina_Excel;UF;Idade
tbjqzk0zv8wphfomtbjq4de8vckvqn73;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SC;40-44
tbks4a0kmlagcotorctbks5tddfjwtgk;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tbldpu83gabzmnktbld0l115oly78jk7;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
tbr63v9ipbrjhxo7i7tbrxvw4p9cmk8h;0,5;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
tce3yhefnsjmhu66yktcevfqwhzjkkgr;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
tcgizifz2svvxbd62mtcgizj1fpdjnn3;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0;0;0;0;0;0;0;0;0;0;0;MT;22-24
tctmzg8cusbw9j6ozovtjqtctmzgvyr8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;BA;25-29
tcwiwfh69aooomue37wtcwiwfh86z4th;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;DF;17-21
td1nt8596ewmwfbauqtd1nt8594b947q;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
tdb5l4pz982nxcijv5tdb5lyvfszjsl7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;PR;17-21
tdhhwiggpcvx4kxt1f4tdhhwiga21voc;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
tdhz32ghpfxd2xzrbztdhz39kp9i05i9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;BA;40-44
te08uxd6toahlgh8ns26bte08up72yqd;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
tex8yjy8vfi5cf5kzzt9tex8yjyamv0c;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
texn17y2p9ckt4hbtexu04k04o0pudki;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;35-39
tf1ymt9kea8fettlnptf1ymti5o2rurk;0,5;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;30-34
tf5kse1horqpli4me45tqtf5kse1vkay;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;BA;30-34
tf6atfdotwygk86ltf6at1h1yvln35xc;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MS;25-29
tf7k9nywm03e0jvkhtf7k9yevde896us;1,0;0,0;0,0;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
tf7y7q5noa3g6mekpjtf7y7q9ioahcgh;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;PA;25-29
tfccmqvbl1agl6tfcqtmlfmp2fi9q2is;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
tfj3wxqy5xfu673k88yhwqostfj3wxqy;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
tfjzhj1m92w2rtfjzh937lbm1vx7j6rt;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
tflljo37zfrgyofzl9iketflljo37xcc;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
tg2bswde9v3viobdzn2tg2bsw6qphuya;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;25-29
tg9r2no0g5b8h4ltg9r2l3sovi4w2pic;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;25-29
thb5yxlwljky3ozfalhthb5yer4v98ib;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;CE;25-29
the7iugbqegh8m1scoderi5cthe7iugb;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
thjqioch3ohuvthj3k65z0hx92rz021k;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;55+
thk3j6iof7siix263k0zthk3j6ioi0ug;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;RS;50-54
thlsl8wbvof2qkthlsmtjaorq6wcoaye;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
thpt4spmxaihemfg03rthpt4sal3h563;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
thrl46g8vqodjmi2jthrm2mojg00fp1r;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;35-39
thv64uv89z54a7thv64w3rw9wau1e883;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
thxz3i07imdb2gg4g43thxz3ivd3xc44;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,5;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RJ;35-39
thzt8wzc46tdk4wgmthzt8xezc0dbvgk;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;RS;35-39
tiquyxhm7ev8m7gutiqudn4ho5tr27ke;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;35-39
tivftptdahxpv1zgxktivfalizruurz1;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
tiyj4gemt6k11ydzfidtiyj4gey9uqnj;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;25-29
tjk8ewyjxnjj2u30tj9t1hhw73ph0az9;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;1;0;0;0;0;MG;22-24
tjkcx58rej2qv62uwmtjkcx58byybg9d;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
tjm7qw6o12e5dn83tjm7q5aj08lo53od;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
tjovsbys5rdzpmudj7tjovo6qc68np8q;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
tjqge83n0i27ut0w4tjqgtpba2egmf8w;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
tjzl64rhawb9vpo6skxltjzlkfs3fk7p;0,0;0,0;0,5;1,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;PE;25-29
tk0xj3bjgfkan2104mrnptk0xj3bd50d;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
tk1dpres0xmv6q3f2uxg2tk1q4sgp5z3;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
tkb8c6phhk5dgp1kwtkb8c6dtovr83jz;0,0;0,0;1,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;17-21
tkc58zu2dyvo1tuw6c0tkc58z6yb8jea;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;25-29
tkdck2fadax1jk9iukgntkdckntlq4e3;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;GO;25-29
tknq4sleev0xjqutkn2v6bppwrx8l60g;0,0;0,0;0,5;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tl5bj05400h3qubgtl5bj04fearbkxza;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;22-24
tl6csd26aguvfqa3eub8tl6csda925mu;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tl770kayntv4c08tl74ka1cjivm5v1ce;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
tlbe8ck4ojwg0jztlbe8cctty5xm2srf;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0;1;0;0;0;0;0;0;0;0;0;PE;25-29
tm3652dex8jh0vi84002tm3652lgectp;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PB;25-29
tm7g55r3x3xowh1itm7gj2kwfjjzhb3q;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
tmbm4dhenjbsi5hkiw74sktmbm4dwddq;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tmoxlgwkolju51k13atmofngobm83r41;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
tmzapp1foqtvzboa6k05gz0k17vzboa1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;GO;25-29
tn8qckj930fulz56tn8qwzepf9kltlph;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
tnfbd15sgugx7apbtnfbdvrk2pqcajcn;0,5;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;1;0;0;0;0;0;0;0;SP;30-34
tnv699y3e4tuluh776iutnv6993mmfp6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PE;25-29
tnz7fzz84c6myjbtnzrxair1x0jwyfr6;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;25-29
toeot0zw4j8pwa4toeokespt21w2y8wc;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PE;22-24
tp1wbadoq8twxm7etp1wbqls281jjj4h;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tpeevbymziuu7altpexij8d2o92l5lcd;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;MT;22-24
tpnkcpewwg30rqqewa3o56tpnkcpecxe;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;40-44
tpshhdulwawwsd9ehqtutpshhdulw2lk;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;1;0;0;0;0;0;0;0;0;0;0;SP;40-44
tptlsikjhky0pdg7tptlstob05r37do9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
tq7idhgnfav00805lr50tq7idh75prqu;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;GO;17-21
tqfy9ghgw5jaanutqfr38llyieklmqsj;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;40-44
tqskwnt64gm133ntqskwl4l1ivurpec4;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
trg62gf9t8slaqg5swtrg6kcrl4k7bq1;0,5;0,0;0,0;0,0;0,5;0,5;0,0;0,5;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;35-39
trq2z1salh9o7ha2l6ctrquddln7gxvf;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,5;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;25-29
ts5jatlqedz1j52zcdrts5d6yygvpilc;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;25-29
ts8dgfc9tkpej6avvh96ts8dgfciow5w;0,5;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
tsd26tb38u1274lcygtsd26to5pz6l94;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tsy9xnmhkjil71tsy9xnmhxrscxfgbh7;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0;0;0;1;0;0;0;0;0;0;0;CE;40-44
tszub4bkrgqsxl8fg3jtszub40m2d666;0,5;0,0;1,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;1;0;0;0;0;0;0;0;0;SP;30-34
tt8euykwyl1tt83woky88pvhzja7rp3w;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SC;25-29
tta1bi719j00vq4tta04cjwg0qs43jls;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MS;25-29
ttfth4i8qihw9t8ttftguq2fnlm0o8g1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
tu76l2zwtmnmbdvwuyitu76l2homoj6v;0,0;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;30-34
tu7hgzrzt9qp6ufmianpttu7hgzvy1nt;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
tuaj5501lsb98bfttuam8s57siwfml24;1,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
tuaktd7ceas6pda1r9yghtuaktd7ct8e;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tub1n6vkctugouewi1sca3tub1dmux5x;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tuf8nxqczzravww65itdmtuf8nxqc4w5;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
tukdg6tyhn9k466tukdg4mdpuruekfvl;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;CE;45-49
tuqk87h8xkpkznhowjotuqk87npszawz;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
tut2hmn0rq2ae10tut2bt7lqgtc75nwv;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MS;30-34
tuvzcey283jyb596tuvzyrukxyf7vk2x;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,5;0,5;1;0;0;0;0;0;0;0;0;0;0;CE;25-29
tuy8an8ux117tne40fptuy8aog7h2ymk;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
tv6akdboj9749v0tv6brrkbry527kxbs;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;DF;40-44
tvfeh6aaf0mipcfzvm1tvfehucnuochs;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PA;22-24
tw5hgpl4ax6af68ecpcitw5hgpl41rqp;0,0;0,0;0,5;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;35-39
twhjbdd2t5twh2wt8fokt92b99x6jmys;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;22-24
twly2u82g3hd4htwlswpijqu7wum1c1s;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;SP;30-34
twpldg59tssvozqeo7ivstwpldg5vsmu;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;22-24
twqelkz9cqqkbb5tz7twqelkldp28ugi;0,0;0,0;0,0;0,5;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
tx90zyqj0k3mwe4r9fsutx90zyqj8g3h;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
txcfzqqaewsbktlm5itxcfzq8x5aa2m5;0,0;0,0;0,0;0,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
txhjplzlyrpsjsi82txhjtvszsz8zypz;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;22-24
txitrxw2v7wxygmtxit6sn3nb9kn6jrf;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;AM;30-34
txvc1867re1qj1xiobe1j5ttxvc1wu98;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;35-39
txx89kxib61ugqd0txx8ledw6swxr1id;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;1;0;0;0;0;0;0;0;0;0;0;RS;22-24
tyhxz914vnv8e73tyh4a22ku1173cb1c;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;25-29
tyo531vk3ungtyo53oht2je6udxrfo1o;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0;0;0;0;0;0;0;0;0;0;0;PR;17-21
tyza0dsjx0ryit9r1rhtxtyza0ajuaug;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
tz0mn2wcf63jpcgqo2vqtz0mn2u6okh5;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
tzapddr62p6qa98ah6mtzapddjgnjt27;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;50-54
tztn59vwqkaj0l1tztt5e4pq6nwhv332;0,5;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;MG;25-29
tzvkgwb3lpel01fye1ktzvkgbd58mtid;0,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;ES;25-29
tzylwn340vu3ylnjhbjftzylwde1si1x;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
u0bj0ejh0m1eiersu0bj0bvlwvulzk6p;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
u0fgmr7xjpqdzu0r14ghdyu0fgmzs0p7;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;30-34
u0qobf70emog13u0qobb8lzvu7jo9pnq;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;25-29
u0v03fdkie0pewsdd5u0v03oallxdidx;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;22-24
u13wdltl3fila2p2qx62uu13wdnqtxio;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
u178lhmfssa9pe2hm8zd44xu178lhw0o;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;30-34
u17m6g2j7tc2l39n1uqu17z1j8u0e9m4;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PE;25-29
u1cai9vac2kjp6pdu1cayefy5jh8fjai;1,0;0,0;0,5;0,5;0,5;0,5;0,5;0,0;0,5;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PE;40-44
u2dxal9flyj44ui73tau2dxaljppc2lo;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;30-34
u2k8rhjgg0n13ynblu2k8zkd3b43mcyj;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;40-44
u34gc3bv753urkzfax6bu34gwflx7ri6;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;PR;30-34
u3nib2t5uf57r2xkbd4u3nibfanqtkh9;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;MG;40-44
u3nyqa505w93ycv123x3lu3nyqa2nuvh;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;RJ;40-44
u3pk3z15foxar500vbu3pk3xp46jmgwo;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SP;35-39
u3tili6dfctxxcdsr4smu3tilv7ew9dv;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
u45gdk99fxkp8gitu354u45gdv89u3ur;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;45-49
u46mq8tov97ye1y4wuy7u46mqud7q0td;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;MG;30-34
u48jcfdwkznhcmug70ln2fa4tg6ccnam;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;PR;17-21
u4cugr7jzg2pvz0jfu4cuek9pl9z233l;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;RS;30-34
u4ppc535wdrcqlu4ppcvqz0oqlphawgp;0,5;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;35-39
u50tjm23nxf3w4twwzwu50tjmd55hxms;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;25-29
u56zidl6oo07wku56ziduzagu56d4an1;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;SC;25-29
u5elxu15pt6c3xgfru5elxu19njx2cya;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;MG;25-29
u5tqcgi77ir2xis4ptzwnkvu5tqcgwvs;1,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RJ;25-29
u5tz8brbu7o4nxq9mbalu5tzh3acfcwp;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
u5yx5wp6abeo97u5yx5ndvxdcll773y0;0,5;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;SP;17-21
u662dr0vuhfe89u662eo5wq8tojyeapj;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;CE;35-39
u6d6s2sqn508bo892u6d6s270yto2ac2;0,5;0,0;0,0;0,5;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;1;0;0;0;0;0;0;RJ;35-39
u6fjovnhtvg0h2aju6fje5h2g127g3b8;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;22-24
u6fkd6agvshcq28cou6fkdufvdja54hr;0,5;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;;30-34
u6iqbokp4glh9csmj2u52u6iqbw0x07q;0,0;0,0;0,5;0,0;0,5;1,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;1;0;0;0;0;0;SP;25-29
u6to68a0f1dbqt8gdtju6to68abnj32d;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;SP;30-34
u7645rsu717ju0cbqau7645ru4sir2sq;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;0;0;0;0;0;0;0;RN;30-34
u7okubi6g5mvma3biu7ok8wa8622qvff;0,5;0,0;0,5;0,0;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;DF;30-34
